year,iso3,country,rank,cdi,totalImport,chinaImport,topCategory,region,incomeGroup
2019,POL,Poland,129,0.143843140865329,222686599.37,32031939.882,机械、电气与电子设备,Europe & Central Asia,High income
2019,BLR,Belarus,130,0.14374620097965526,23669228.667,3402361.701,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2019,GRC,Greece,131,0.14198650050134456,38138893.239,5415207.984,机械、电气与电子设备,Europe & Central Asia,High income
2019,PSE,State of Palestine,132,0.13928276866536687,2989166.614,416339.402,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2019,ZWE,Zimbabwe,133,0.1382751900813964,3047602.558,421407.823,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2019,TTO,Trinidad and Tobago,134,0.13328311181508112,4181053.739,557263.853,机械、电气与电子设备,Latin America & Caribbean ,High income
2019,TON,Tonga,135,0.13035160360544287,181291.571,23631.647,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2019,MDA,Rep. of Moldova,136,0.13021396704885563,4491433.448,584847.367,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2019,NLD,Netherlands,137,0.12959766619799806,377308256.688,48898269.504,机械、电气与电子设备,Europe & Central Asia,High income
2019,TUN,Tunisia,138,0.12937270874887416,16066319.165,2078543.23,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2019,MAR,Morocco,139,0.12816772112937758,37675744.013,4828814.252,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2019,ALB,Albania,140,0.1252232359903665,3633735.867,455028.164,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2019,NOR,Norway,141,0.12356826053693067,72881925.058,9005892.704,机械、电气与电子设备,Europe & Central Asia,High income
2019,DEU,Germany,142,0.12082397327347899,966072350.574,116724699.866,机械、电气与电子设备,Europe & Central Asia,High income
2019,QAT,Qatar,143,0.12012282324953952,28804915.464,3460127.769,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2019,TUR,TÃ¼rkiye,144,0.11985836017713437,155324510.543,18616941.129,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2019,GBR,United Kingdom,145,0.11903260714387294,545741760.957,64961064.633999996,机械、电气与电子设备,Europe & Central Asia,High income
2019,LSO,Lesotho,146,0.1182538598309889,1135836.65,134317.068,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2019,BRB,Barbados,147,0.11730733432849239,949759.737,111413.783,机械、电气与电子设备,Latin America & Caribbean ,High income
2019,ESP,Spain,148,0.1162412186460551,270299702.773,31419966.85,机械、电气与电子设备,Europe & Central Asia,High income
2019,FRA,France,149,0.11521846930407953,502591268.108,57907796.597,机械、电气与电子设备,Europe & Central Asia,High income
2019,CAF,Central African Rep.,150,0.1119872273078389,453166.17100000003,50748.823,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2019,MNE,Montenegro,151,0.11033526159859706,2141525.552,236285.782,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2019,SRB,Serbia,152,0.10600784966500676,20062681.129,2126801.685,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2019,VCT,Saint Vincent and the Grenadines,153,0.10494289681334631,292169.684,30661.133,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2019,SWZ,Eswatini,154,0.10463568702556042,1301964.405,136231.94,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2019,EST,Estonia,155,0.10455131814648314,14303522.629,1495452.145,机械、电气与电子设备,Europe & Central Asia,High income
2019,STP,Sao Tome and Principe,156,0.10341312169982288,116760.589,12074.577000000001,贱金属及金属制品,Sub-Saharan Africa ,Lower middle income
2019,BIH,Bosnia Herzegovina,157,0.10251858022530101,7953639.157,815395.794,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2019,AZE,Azerbaijan,158,0.1020470579404249,13620904.787,1389973.26,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2019,FIN,Finland,159,0.10026330238632895,51646800.432,5178278.769,机械、电气与电子设备,Europe & Central Asia,High income
2019,CPV,Cabo Verde,160,0.09708037050026587,526790.985,51141.064,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2019,ITA,Italy,161,0.09658248092753322,363324967.841,35090826.777,机械、电气与电子设备,Europe & Central Asia,High income
2019,OMN,Oman,162,0.09646673530724761,20167633.307,1945505.744,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2019,DNK,Denmark,163,0.0944884649027759,76250563.425,7204798.686,机械、电气与电子设备,Europe & Central Asia,High income
2019,LCA,Saint Lucia,164,0.09425918667085492,370317.284,34905.806,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2019,NCL,New Caledonia,165,0.09195489056770516,1650397.538,151762.125,机械、电气与电子设备,East Asia & Pacific,High income
2019,ISL,Iceland,166,0.09003543409819788,5302023.462,477369.984,机械、电气与电子设备,Europe & Central Asia,High income
2019,NAM,Namibia,167,0.0848518303507278,3603298.264,305746.453,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2019,DMA,Dominica,168,0.08255815782018756,272998.497,22538.253,化学品、医药与高分子材料,Latin America & Caribbean ,Upper middle income
2019,SWE,Sweden,169,0.07842353556641422,120002020.223,9410982.701,机械、电气与电子设备,Europe & Central Asia,High income
2019,HUN,Hungary,170,0.07699536242200987,98249277.957,7564738.764,机械、电气与电子设备,Europe & Central Asia,High income
2019,ATG,Antigua and Barbuda,171,0.07616364650649947,649743.024,49486.798,贱金属及金属制品,Latin America & Caribbean ,High income
2019,SVN,Slovenia,172,0.07560601050959362,32814172.131,2480948.643,机械、电气与电子设备,Europe & Central Asia,High income
2019,GUY,Guyana,173,0.07439971242194413,3293836.858,245060.515,机械、电气与电子设备,Latin America & Caribbean ,High income
2019,SVK,Slovakia,174,0.07387734436050862,75784290.576,5598742.132,机械、电气与电子设备,Europe & Central Asia,High income
2019,IRL,Ireland,175,0.07201131483964267,83923840.725,6043466.117,机械、电气与电子设备,Europe & Central Asia,High income
2019,AUT,Austria,176,0.07045881160877494,149537954.55,10536266.568,机械、电气与电子设备,Europe & Central Asia,High income
2019,MLT,Malta,177,0.06998793039329335,7162932.654,501318.832,运输设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2019,MKD,North Macedonia,178,0.06950294511015283,7691402.978,534575.159,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2019,BGR,Bulgaria,179,0.06568651462454127,26041279.961,1710560.917,机械、电气与电子设备,Europe & Central Asia,High income
2019,ROU,Romania,180,0.06529707566409325,80173689.951,5235107.499,机械、电气与电子设备,Europe & Central Asia,High income
2019,CYP,Cyprus,181,0.060798798206227245,7667988.476,466204.484,机械、电气与电子设备,Europe & Central Asia,High income
2019,SYC,Seychelles,182,0.05924829485533809,1084645.949,64263.423,机械、电气与电子设备,Sub-Saharan Africa ,High income
2019,AND,Andorra,183,0.051457362209479426,1035475.114,53282.818,纺织、服装、鞋帽与生活饰品,Europe & Central Asia,High income
2019,PRT,Portugal,184,0.051222195089284876,68282233.198,3497565.87,机械、电气与电子设备,Europe & Central Asia,High income
2019,CHE,Switzerland,185,0.05058230857841017,265024123.84399998,13405532.013,机械、电气与电子设备,Europe & Central Asia,High income
2019,LVA,Latvia,186,0.04927218585308112,13064205.045,643701.939,机械、电气与电子设备,Europe & Central Asia,High income
2019,GRD,Grenada,187,0.04880100325560121,364775.636,17801.417,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2019,LTU,Lithuania,188,0.04748175447379609,24191944.1,1148675.95,机械、电气与电子设备,Europe & Central Asia,High income
2019,ABW,Aruba,189,0.046917127766334804,838237.609,39327.701,机械、电气与电子设备,Latin America & Caribbean ,High income
2019,CUW,CuraÃ§ao,190,0.0467370316247125,998769.87,46679.539,机械、电气与电子设备,Latin America & Caribbean ,High income
2019,NRU,Nauru,191,0.04361491991082524,27439.601,1196.776,机械、电气与电子设备,East Asia & Pacific,High income
2019,KNA,Saint Kitts and Nevis,192,0.04298981585946024,222612.305,9570.062,机械、电气与电子设备,Latin America & Caribbean ,High income
2019,HRV,Croatia,193,0.04244065144431238,21144428.124,897383.304,机械、电气与电子设备,Europe & Central Asia,High income
2019,BEL,Belgium,194,0.040096518932659746,266000520.442,10665694.904,机械、电气与电子设备,Europe & Central Asia,High income
2019,LUX,Luxembourg,195,0.0375089084526145,18054530.002,677205.713,机械、电气与电子设备,Europe & Central Asia,High income
2019,MSR,Montserrat,196,0.037012140698808337,21008.593,777.573,运输设备,,
2019,BWA,Botswana,197,0.03343485957742687,5120334.53,171197.666,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2019,BTN,Bhutan,198,0.03257719665750876,660846.488,21528.526,机械、电气与电子设备,South Asia,Lower middle income
2019,BHS,Bahamas,199,0.0276705878028449,6820576.431,188729.359,运输设备,Latin America & Caribbean ,High income
2019,NFK,Norfolk Isds,200,0.026405401059857673,16904.534,446.37100000000004,家具、玩具、体育用品与杂项消费品,,
2019,WLF,Wallis and Futuna Isds,201,0.026357674221879433,20096.5,529.697,机械、电气与电子设备,,
2019,BMU,Bermuda,202,0.026346498815990695,1035310.695,27276.812,运输设备,North America,High income
2019,TCA,Turks and Caicos Isds,203,0.017072377899383352,174268.694,2975.181,机械、电气与电子设备,Latin America & Caribbean ,High income
2019,SMR,San Marino,204,0.016134150373768454,231880.323,3741.192,机械、电气与电子设备,Europe & Central Asia,High income
2019,CYM,Cayman Isds,205,0.008430423165618041,3634360.7430000002,30639.199,机械、电气与电子设备,Latin America & Caribbean ,High income
2019,VGB,Br. Virgin Isds,206,0.007318628309081353,1397825.5990000002,10230.166000000001,运输设备,Latin America & Caribbean ,High income
2019,SPM,Saint Pierre and Miquelon,207,0.0011347625635169405,33178.747,37.65,机械、电气与电子设备,,
2019,GRL,Greenland,208,0.0009780173416113155,678124.99,663.218,机械、电气与电子设备,Europe & Central Asia,High income
2019,GIB,Gibraltar,209,0.0009366537720612508,1662205.445,1556.911,机械、电气与电子设备,Europe & Central Asia,High income
2019,MNP,N. Mariana Isds,210,0.0,104023.251,0.0,非金属矿物制品、陶瓷与玻璃,East Asia & Pacific,High income
2019,SHN,Saint Helena,211,0.0,22821.845,0.0,非金属矿物制品、陶瓷与玻璃,,
2019,CXR,Christmas Isds,212,0.0,11836.642,0.0,化学品、医药与高分子材料,,
2019,TKL,Tokelau,213,0.0,8814.954,0.0,贱金属及金属制品,,
2019,ATF,Fr. South Antarctic Terr.,214,0.0,17584.339,0.0,机械、电气与电子设备,,
2019,SXM,Saint Maarten,215,0.0,718057.41,0.0,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,High income
2019,BLM,Saint BarthÃ©lemy,216,0.0,159633.8,0.0,纺织、服装、鞋帽与生活饰品,,
2019,CCK,Cocos Isds,217,0.0,5459.612,0.0,非金属矿物制品、陶瓷与玻璃,,
2019,GUM,Guam,218,0.0,419436.745,0.0,纺织、服装、鞋帽与生活饰品,East Asia & Pacific,High income
2019,BES,Bonaire,219,0.0,90046.26,0.0,精密仪器、钟表与乐器,,
2019,IOT,Br. Indian Ocean Terr.,220,0.0,35772.379,0.0,精密仪器、钟表与乐器,,
2019,ASM,American Samoa,221,0.0,30828.541,0.0,武器弹药及特殊监管品,East Asia & Pacific,High income
2019,AIA,Anguilla,222,0.0,58807.294,0.0,运输设备,,
2019,NIU,Niue,223,0.0,20543.528000000002,0.0,家具、玩具、体育用品与杂项消费品,,
2019,PCN,Pitcairn,224,0.0,1548.415,0.0,皮革、木材、纸品与印刷出版物,,
2019,FLK,Falkland Isds (Malvinas),225,0.0,69268.593,0.0,化学品、医药与高分子材料,,
2020,PRK,Dem. People's Rep. of Korea,1,0.8895403444765055,291009.861,258865.012,化学品、医药与高分子材料,East Asia & Pacific,Low income
2020,DJI,Djibouti,2,0.5947901062334552,3861045.177,2296511.471,纺织、服装、鞋帽与生活饰品,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2020,GIN,Guinea,3,0.5156051353206057,3545230.103,1827938.847,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2020,MMR,Myanmar,4,0.5093907973832946,18129814.066999998,9235160.444,纺织、服装、鞋帽与生活饰品,East Asia & Pacific,Lower middle income
2020,GHA,Ghana,5,0.5068655016733922,12657618.938,6415710.373,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2020,GMB,Gambia,6,0.4657263334409341,999939.9230000001,465698.354,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2020,SLB,Solomon Isds,7,0.45296770408132875,203315.133,92095.189,贱金属及金属制品,East Asia & Pacific,Lower middle income
2020,HKG,"China, Hong Kong SAR",8,0.4448183107000013,537391594.253,239041621.14,机械、电气与电子设备,East Asia & Pacific,High income
2020,NGA,Nigeria,9,0.43142400193140995,38896484.231,16780876.888,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2020,VEN,Venezuela,10,0.4291414751869249,3429168.68,1471598.506,机械、电气与电子设备,Latin America & Caribbean ,Not classified
2020,SOM,Somalia,11,0.4241038533767254,2081818.953,882907.44,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2020,MNG,Mongolia,12,0.42367525466357076,3809305.635,1613908.535,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2020,PAK,Pakistan,13,0.4127961398901738,32497360.139,13414784.822,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2020,YEM,Yemen,14,0.4091108572222198,6809735.603,2785936.77,纺织、服装、鞋帽与生活饰品,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2020,VNM,Viet Nam,15,0.3870664790627124,223263207.98499998,86417703.819,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2020,TGO,Togo,16,0.38280373390829214,3630508.127,1389772.067,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2020,BGD,Bangladesh,17,0.38173818839435397,35763416.648,13652261.882,纺织、服装、鞋帽与生活饰品,South Asia,Lower middle income
2020,KHM,Cambodia,18,0.38019541620730013,19307329.889,7340558.323,纺织、服装、鞋帽与生活饰品,East Asia & Pacific,Lower middle income
2020,SDN,Sudan,19,0.37967571029139513,6483447.19,2461607.417,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2020,ETH,Ethiopia,20,0.37773188810413855,10634187.151,4016871.591,机械、电气与电子设备,Sub-Saharan Africa ,Not classified
2020,PER,Peru,21,0.3764648069884735,27889225.131,10499311.756000001,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2020,SLE,Sierra Leone,22,0.37424852903753236,753499.341,281996.02,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,PRY,Paraguay,23,0.3697795040339926,8125645.346,3004697.106,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2020,CHL,Chile,24,0.3592961368624514,42313023.557,15202905.903,机械、电气与电子设备,Latin America & Caribbean ,High income
2020,JPN,Japan,25,0.3547904322859625,426946982.654,151476704.539,机械、电气与电子设备,East Asia & Pacific,High income
2020,IRN,Iran,26,0.3460883271621332,27767940.47,9610160.066,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2020,PLW,Palau,27,0.3431360013631628,62067.422,21297.567,贱金属及金属制品,East Asia & Pacific,High income
2020,SYR,Syria,28,0.33890295220034483,2367844.009,802469.325,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2020,IDN,Indonesia,29,0.33511540534837747,111029840.169,37207809.894,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2020,TLS,Timor-Leste,30,0.33081233769370716,280776.236,92884.243,贱金属及金属制品,East Asia & Pacific,Lower middle income
2020,LAO,Lao People's Dem. Rep.,31,0.3285150920592436,4675861.25,1536090.989,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2020,BEN,Benin,32,0.3270396173129651,1901101.876,621735.63,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2020,MDG,Madagascar,33,0.32319694601196614,2219856.242,717450.758,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Low income
2020,AUS,Australia,34,0.3226454438119276,177208457.623,57175501.457,机械、电气与电子设备,East Asia & Pacific,High income
2020,KOR,Rep. of Korea,35,0.319740117743202,325851081.345,104187663.116,机械、电气与电子设备,East Asia & Pacific,High income
2020,VUT,Vanuatu,36,0.319065358813247,193682.969,61797.526,贱金属及金属制品,East Asia & Pacific,Lower middle income
2020,TCD,Chad,37,0.31483135952197094,932565.223,293600.777,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,MRT,Mauritania,38,0.3146764129486827,2024163.057,636956.37,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2020,LKA,Sri Lanka,39,0.3133718339626112,11543272.279,3617336.404,机械、电气与电子设备,South Asia,Lower middle income
2020,THA,Thailand,40,0.31005440963066166,159140257.427,49342138.565,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2020,KEN,Kenya,41,0.308296341491012,12013256.314,3703642.971,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2020,HTI,Haiti,42,0.3082581484354114,2185531.774,673707.978,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Lower middle income
2020,ERI,Eritrea,43,0.3048651339107309,229411.301,69939.507,运输设备,Sub-Saharan Africa ,Low income
2020,KGZ,Kyrgyzstan,44,0.30485531136060157,4490643.479,1368996.516,纺织、服装、鞋帽与生活饰品,Europe & Central Asia,Lower middle income
2020,COL,Colombia,45,0.30154585992437505,34293552.452,10341078.764,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2020,COD,Dem. Rep. of the Congo,46,0.3001403986720971,6298175.665,1890336.955,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,ECU,Ecuador,47,0.2992640274606461,12895915.666,3859283.66,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2020,TZA,United Rep. of Tanzania,48,0.2891920807297444,9032730.099,2612194.012,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2020,MAC,"China, Macao SAR",49,0.2870463332873515,6764864.138,1941829.446,机械、电气与电子设备,East Asia & Pacific,High income
2020,IRQ,Iraq,50,0.27964346284020736,38423670.419,10744928.251,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2020,NZL,New Zealand,51,0.27777964850898323,28755066.384,7987572.233,机械、电气与电子设备,East Asia & Pacific,High income
2020,RUS,Russian Federation,52,0.2773862803703001,196402372.101,54479323.453,机械、电气与电子设备,Europe & Central Asia,High income
2020,WSM,Samoa,53,0.27618930580119216,212277.763,58628.848,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2020,S19,"Other Asia, nes",54,0.27451843080456817,220181034.067,60443751.965,机械、电气与电子设备,,
2020,TJK,Tajikistan,55,0.27360830098880107,2088714.443,571489.61,机械、电气与电子设备,Europe & Central Asia,Lower middle income
2020,BOL,Bolivia (Plurinational State of),56,0.2734411877727316,5605704.04,1532830.371,机械、电气与电子设备,Latin America & Caribbean ,Lower middle income
2020,BRA,Brazil,57,0.2705267736445967,137870771.279,37297734.934,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2020,MUS,Mauritius,58,0.2702733368640304,2747400.804,742549.183,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2020,PHL,Philippines,59,0.2683084027564564,75170111.222,20168772.476999998,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2020,UZB,Uzbekistan,60,0.26281945970830195,17153929.69,4508386.533,机械、电气与电子设备,Europe & Central Asia,Lower middle income
2020,SAU,Saudi Arabia,61,0.26226397738380575,112809690.992,29585918.247,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2020,MYS,Malaysia,62,0.2596771741088398,150793752.71,39157695.577,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2020,LBY,Libya,63,0.2592111716648418,7075116.513,1833949.241,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2020,URY,Uruguay,64,0.2568879840153706,5894964.573,1514345.565,机械、电气与电子设备,Latin America & Caribbean ,High income
2020,ZAF,South Africa,65,0.25627171330909193,54691726.223,14015942.383,机械、电气与电子设备,Sub-Saharan Africa ,Upper middle income
2020,KAZ,Kazakhstan,66,0.2524701504614172,30816635.237,7780280.535,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2020,DOM,Dominican Rep.,67,0.25205044005920685,13258864.056,3341902.52,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2020,RWA,Rwanda,68,0.25066279982852213,2762145.781,692367.195,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,PNG,Papua New Guinea,69,0.2501078066846956,3056343.407,764415.346,机械、电气与电子设备,East Asia & Pacific,Lower middle income
2020,MHL,Marshall Isds,70,0.24776588341254746,11066197.659,2741826.2389999996,运输设备,East Asia & Pacific,Upper middle income
2020,CIV,CÃ´te d'Ivoire,71,0.2436430711310214,6817971.208,1661151.444,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2020,EGY,Egypt,72,0.24359969354079059,52901048.826,12886679.282,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2020,ARG,Argentina,73,0.24309565583424092,36022897.509,8757009.895,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2020,DZA,Algeria,74,0.24083552428137023,22624538.175,5448792.513,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
2020,IND,India,75,0.23767213492901657,247676234.24,58865739.363,机械、电气与电子设备,South Asia,Lower middle income
2020,MLI,Mali,76,0.2375000671507691,3260759.377,774430.571,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,AGO,Angola,77,0.23565917891678767,6846642.649,1613474.185,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2020,CUB,Cuba,78,0.2353182942013895,3856414.866,907484.968,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2020,GNB,Guinea-Bissau,79,0.2346754468673228,143256.559,33618.797,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,NER,Niger,80,0.23382536921824054,2007036.54,469296.06,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,PAN,Panama,81,0.22810067925420027,17638126.485,4023268.6319999998,机械、电气与电子设备,Latin America & Caribbean ,High income
2020,SSD,South Sudan,82,0.22742197968824165,663541.568,150903.937,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,FJI,Fiji,83,0.22473652023068832,1124002.711,252604.458,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2020,BDI,Burundi,84,0.2235337489123353,657146.452,146894.41,贱金属及金属制品,Sub-Saharan Africa ,Low income
2020,CMR,Cameroon,85,0.22307221206607677,5125791.964,1143421.752,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2020,USA,USA,86,0.22299138384603565,1974988547.374,440405429.259,机械、电气与电子设备,North America,High income
2020,SEN,Senegal,87,0.22269318218102316,5605317.526,1248265.997,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2020,MDV,Maldives,88,0.22239228123404,1276155.703,283807.178,机械、电气与电子设备,South Asia,Upper middle income
2020,NPL,Nepal,89,0.2219788198859563,6280060.236,1394040.36,机械、电气与电子设备,South Asia,Lower middle income
2020,MEX,Mexico,90,0.22013433928226217,310359662.326,68320819.206,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2020,JOR,Jordan,91,0.21914010991073474,11744062.696,2573595.19,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2020,STP,Sao Tome and Principe,92,0.21609953284706984,86889.105,18776.695,运输设备,Sub-Saharan Africa ,Lower middle income
2020,COM,Comoros,93,0.2120129949671661,162987.099,34555.383,纺织、服装、鞋帽与生活饰品,Sub-Saharan Africa ,Lower middle income
2020,MWI,Malawi,94,0.20925763579324974,2119249.562,443469.153,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,KWT,Kuwait,95,0.20867388374352697,23319339.846,4866137.212,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2020,ARM,Armenia,96,0.20776462117355796,3095171.35,643067.103,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2020,ARE,United Arab Emirates,97,0.20112027523067885,196797579.347,39579983.323,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",High income
2020,FSM,FS Micronesia,98,0.20090769478087392,82851.859,16645.576,贱金属及金属制品,East Asia & Pacific,Lower middle income
2020,LBR,Liberia,99,0.20000086302372824,6919160.858,1383838.143,运输设备,Sub-Saharan Africa ,Low income
2020,UGA,Uganda,100,0.1988378848501502,6717507.642,1335695.011,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,UKR,Ukraine,101,0.19636243373663972,40917821.154,8034722.945,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2020,PYF,French Polynesia,102,0.19518426751375206,1153488.782,225142.863,机械、电气与电子设备,East Asia & Pacific,High income
2020,HND,Honduras,103,0.19494066171115973,6775107.74,1320743.986,机械、电气与电子设备,Latin America & Caribbean ,Lower middle income
2020,SLV,El Salvador,104,0.19386742567517234,7003406.453,1357732.38,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
2020,BFA,Burkina Faso,105,0.18795167102195248,2686786.546,504986.021,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,COG,Congo,106,0.18612368581383804,2070116.532,385297.719,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2020,ZMB,Zambia,107,0.18338539217405206,4702355.001,862343.216,机械、电气与电子设备,Sub-Saharan Africa ,Lower middle income
2020,CZE,Czechia,108,0.1827902648620983,152223764.98,27825022.319,机械、电气与电子设备,Europe & Central Asia,High income
2020,CRI,Costa Rica,109,0.18203583583295044,11381614.502,2071861.709,机械、电气与电子设备,Latin America & Caribbean ,High income
2020,MOZ,Mozambique,110,0.17981879659204597,6192739.158,1113570.903,机械、电气与电子设备,Sub-Saharan Africa ,Low income
2020,GTM,Guatemala,111,0.17891912784233216,12978641.887,2322127.287,化学品、医药与高分子材料,Latin America & Caribbean ,Upper middle income
2020,NIC,Nicaragua,112,0.1770183459895935,5091955.085,901369.4670000001,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Lower middle income
2020,BLZ,Belize,113,0.16976682069986027,654150.561,111053.061,纺织、服装、鞋帽与生活饰品,Latin America & Caribbean ,Upper middle income
2020,BRN,Brunei Darussalam,114,0.1680795502287619,3012100.653,506272.523,贱金属及金属制品,East Asia & Pacific,High income
2020,TON,Tonga,115,0.1654927688995801,134880.854,22321.806,机械、电气与电子设备,East Asia & Pacific,Upper middle income
2020,CAN,Canada,116,0.164898774248451,332781304.604,54875229.222,机械、电气与电子设备,North America,High income
2020,POL,Poland,117,0.16446254964789916,224412012.893,36907371.812,机械、电气与电子设备,Europe & Central Asia,High income
2020,GUY,Guyana,118,0.16298206481547667,1561877.212,254557.973,机械、电气与电子设备,Latin America & Caribbean ,High income
2020,SGP,Singapore,119,0.159377265718844,271378833.756,43251616.498,机械、电气与电子设备,East Asia & Pacific,High income
2020,MAR,Morocco,120,0.15609203121635942,33018441.831,5153915.653,机械、电气与电子设备,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
2020,BLR,Belarus,121,0.1555118769717185,22108802.877,3438181.433,机械、电气与电子设备,Europe & Central Asia,Upper middle income
2020,JAM,Jamaica,122,0.15352699251245713,3088825.582,474218.102,机械、电气与电子设备,Latin America & Caribbean ,Upper middle income
